shortcut	category	emojiCheatSheetFile	githubFile	unicodeChars	unicodeSampleFile	unicodeCldr	subcategory	aliasShortcuts	browserTypes
 	people/body	 	 	U+1F3C3 U+1F3FF U+200D U+2640 U+FE0F	1f3c3-1f3ff-200d-2640-fe0f.png	woman running: dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F483 U+1F3FB	1f483-1f3fb.png	woman dancing: light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F483 U+1F3FC	1f483-1f3fc.png	woman dancing: medium-light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F483 U+1F3FD	1f483-1f3fd.png	woman dancing: medium skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F483 U+1F3FE	1f483-1f3fe.png	woman dancing: medium-dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F483 U+1F3FF	1f483-1f3ff.png	woman dancing: dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F57A U+1F3FB	1f57a-1f3fb.png	man dancing: light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F57A U+1F3FC	1f57a-1f3fc.png	man dancing: medium-light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F57A U+1F3FD	1f57a-1f3fd.png	man dancing: medium skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F57A U+1F3FE	1f57a-1f3fe.png	man dancing: medium-dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F57A U+1F3FF	1f57a-1f3ff.png	man dancing: dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F574 U+1F3FB	1f574-1f3fb.png	person in suit levitating: light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F574 U+1F3FC	1f574-1f3fc.png	person in suit levitating: medium-light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F574 U+1F3FD	1f574-1f3fd.png	person in suit levitating: medium skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F574 U+1F3FE	1f574-1f3fe.png	person in suit levitating: medium-dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F574 U+1F3FF	1f574-1f3ff.png	person in suit levitating: dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FB	1f9d6-1f3fb.png	person in steamy room: light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FC	1f9d6-1f3fc.png	person in steamy room: medium-light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FD	1f9d6-1f3fd.png	person in steamy room: medium skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FE	1f9d6-1f3fe.png	person in steamy room: medium-dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FF	1f9d6-1f3ff.png	person in steamy room: dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FB U+200D U+2642 U+FE0F	1f9d6-1f3fb-200d-2642-fe0f.png	man in steamy room: light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FC U+200D U+2642 U+FE0F	1f9d6-1f3fc-200d-2642-fe0f.png	man in steamy room: medium-light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FD U+200D U+2642 U+FE0F	1f9d6-1f3fd-200d-2642-fe0f.png	man in steamy room: medium skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FE U+200D U+2642 U+FE0F	1f9d6-1f3fe-200d-2642-fe0f.png	man in steamy room: medium-dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FF U+200D U+2642 U+FE0F	1f9d6-1f3ff-200d-2642-fe0f.png	man in steamy room: dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FB U+200D U+2640 U+FE0F	1f9d6-1f3fb-200d-2640-fe0f.png	woman in steamy room: light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FC U+200D U+2640 U+FE0F	1f9d6-1f3fc-200d-2640-fe0f.png	woman in steamy room: medium-light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FD U+200D U+2640 U+FE0F	1f9d6-1f3fd-200d-2640-fe0f.png	woman in steamy room: medium skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FE U+200D U+2640 U+FE0F	1f9d6-1f3fe-200d-2640-fe0f.png	woman in steamy room: medium-dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D6 U+1F3FF U+200D U+2640 U+FE0F	1f9d6-1f3ff-200d-2640-fe0f.png	woman in steamy room: dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FB	1f9d7-1f3fb.png	person climbing: light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FC	1f9d7-1f3fc.png	person climbing: medium-light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FD	1f9d7-1f3fd.png	person climbing: medium skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FE	1f9d7-1f3fe.png	person climbing: medium-dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FF	1f9d7-1f3ff.png	person climbing: dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FB U+200D U+2642 U+FE0F	1f9d7-1f3fb-200d-2642-fe0f.png	man climbing: light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FC U+200D U+2642 U+FE0F	1f9d7-1f3fc-200d-2642-fe0f.png	man climbing: medium-light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FD U+200D U+2642 U+FE0F	1f9d7-1f3fd-200d-2642-fe0f.png	man climbing: medium skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FE U+200D U+2642 U+FE0F	1f9d7-1f3fe-200d-2642-fe0f.png	man climbing: medium-dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FF U+200D U+2642 U+FE0F	1f9d7-1f3ff-200d-2642-fe0f.png	man climbing: dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FB U+200D U+2640 U+FE0F	1f9d7-1f3fb-200d-2640-fe0f.png	woman climbing: light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FC U+200D U+2640 U+FE0F	1f9d7-1f3fc-200d-2640-fe0f.png	woman climbing: medium-light skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FD U+200D U+2640 U+FE0F	1f9d7-1f3fd-200d-2640-fe0f.png	woman climbing: medium skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FE U+200D U+2640 U+FE0F	1f9d7-1f3fe-200d-2640-fe0f.png	woman climbing: medium-dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D7 U+1F3FF U+200D U+2640 U+FE0F	1f9d7-1f3ff-200d-2640-fe0f.png	woman climbing: dark skin tone	person-activity	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C7 U+1F3FB	1f3c7-1f3fb.png	horse racing: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C7 U+1F3FC	1f3c7-1f3fc.png	horse racing: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C7 U+1F3FD	1f3c7-1f3fd.png	horse racing: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C7 U+1F3FE	1f3c7-1f3fe.png	horse racing: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C7 U+1F3FF	1f3c7-1f3ff.png	horse racing: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C2 U+1F3FB	1f3c2-1f3fb.png	snowboarder: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C2 U+1F3FC	1f3c2-1f3fc.png	snowboarder: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C2 U+1F3FD	1f3c2-1f3fd.png	snowboarder: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C2 U+1F3FE	1f3c2-1f3fe.png	snowboarder: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C2 U+1F3FF	1f3c2-1f3ff.png	snowboarder: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FB	1f3cc-1f3fb.png	person golfing: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FC	1f3cc-1f3fc.png	person golfing: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FD	1f3cc-1f3fd.png	person golfing: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FE	1f3cc-1f3fe.png	person golfing: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FF	1f3cc-1f3ff.png	person golfing: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FB U+200D U+2642 U+FE0F	1f3cc-1f3fb-200d-2642-fe0f.png	man golfing: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FC U+200D U+2642 U+FE0F	1f3cc-1f3fc-200d-2642-fe0f.png	man golfing: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FD U+200D U+2642 U+FE0F	1f3cc-1f3fd-200d-2642-fe0f.png	man golfing: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FE U+200D U+2642 U+FE0F	1f3cc-1f3fe-200d-2642-fe0f.png	man golfing: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FF U+200D U+2642 U+FE0F	1f3cc-1f3ff-200d-2642-fe0f.png	man golfing: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FB U+200D U+2640 U+FE0F	1f3cc-1f3fb-200d-2640-fe0f.png	woman golfing: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FC U+200D U+2640 U+FE0F	1f3cc-1f3fc-200d-2640-fe0f.png	woman golfing: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FD U+200D U+2640 U+FE0F	1f3cc-1f3fd-200d-2640-fe0f.png	woman golfing: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FE U+200D U+2640 U+FE0F	1f3cc-1f3fe-200d-2640-fe0f.png	woman golfing: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CC U+1F3FF U+200D U+2640 U+FE0F	1f3cc-1f3ff-200d-2640-fe0f.png	woman golfing: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FB	1f3c4-1f3fb.png	person surfing: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FC	1f3c4-1f3fc.png	person surfing: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FD	1f3c4-1f3fd.png	person surfing: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FE	1f3c4-1f3fe.png	person surfing: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FF	1f3c4-1f3ff.png	person surfing: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FB U+200D U+2642 U+FE0F	1f3c4-1f3fb-200d-2642-fe0f.png	man surfing: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FC U+200D U+2642 U+FE0F	1f3c4-1f3fc-200d-2642-fe0f.png	man surfing: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FD U+200D U+2642 U+FE0F	1f3c4-1f3fd-200d-2642-fe0f.png	man surfing: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FE U+200D U+2642 U+FE0F	1f3c4-1f3fe-200d-2642-fe0f.png	man surfing: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FF U+200D U+2642 U+FE0F	1f3c4-1f3ff-200d-2642-fe0f.png	man surfing: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FB U+200D U+2640 U+FE0F	1f3c4-1f3fb-200d-2640-fe0f.png	woman surfing: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FC U+200D U+2640 U+FE0F	1f3c4-1f3fc-200d-2640-fe0f.png	woman surfing: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FD U+200D U+2640 U+FE0F	1f3c4-1f3fd-200d-2640-fe0f.png	woman surfing: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FE U+200D U+2640 U+FE0F	1f3c4-1f3fe-200d-2640-fe0f.png	woman surfing: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3C4 U+1F3FF U+200D U+2640 U+FE0F	1f3c4-1f3ff-200d-2640-fe0f.png	woman surfing: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FB	1f6a3-1f3fb.png	person rowing boat: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FC	1f6a3-1f3fc.png	person rowing boat: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FD	1f6a3-1f3fd.png	person rowing boat: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FE	1f6a3-1f3fe.png	person rowing boat: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FF	1f6a3-1f3ff.png	person rowing boat: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FB U+200D U+2642 U+FE0F	1f6a3-1f3fb-200d-2642-fe0f.png	man rowing boat: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FC U+200D U+2642 U+FE0F	1f6a3-1f3fc-200d-2642-fe0f.png	man rowing boat: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FD U+200D U+2642 U+FE0F	1f6a3-1f3fd-200d-2642-fe0f.png	man rowing boat: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FE U+200D U+2642 U+FE0F	1f6a3-1f3fe-200d-2642-fe0f.png	man rowing boat: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FF U+200D U+2642 U+FE0F	1f6a3-1f3ff-200d-2642-fe0f.png	man rowing boat: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FB U+200D U+2640 U+FE0F	1f6a3-1f3fb-200d-2640-fe0f.png	woman rowing boat: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FC U+200D U+2640 U+FE0F	1f6a3-1f3fc-200d-2640-fe0f.png	woman rowing boat: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FD U+200D U+2640 U+FE0F	1f6a3-1f3fd-200d-2640-fe0f.png	woman rowing boat: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FE U+200D U+2640 U+FE0F	1f6a3-1f3fe-200d-2640-fe0f.png	woman rowing boat: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F6A3 U+1F3FF U+200D U+2640 U+FE0F	1f6a3-1f3ff-200d-2640-fe0f.png	woman rowing boat: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FB	1f3ca-1f3fb.png	person swimming: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FC	1f3ca-1f3fc.png	person swimming: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FD	1f3ca-1f3fd.png	person swimming: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FE	1f3ca-1f3fe.png	person swimming: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FF	1f3ca-1f3ff.png	person swimming: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FB U+200D U+2642 U+FE0F	1f3ca-1f3fb-200d-2642-fe0f.png	man swimming: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FC U+200D U+2642 U+FE0F	1f3ca-1f3fc-200d-2642-fe0f.png	man swimming: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FD U+200D U+2642 U+FE0F	1f3ca-1f3fd-200d-2642-fe0f.png	man swimming: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FE U+200D U+2642 U+FE0F	1f3ca-1f3fe-200d-2642-fe0f.png	man swimming: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FF U+200D U+2642 U+FE0F	1f3ca-1f3ff-200d-2642-fe0f.png	man swimming: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FB U+200D U+2640 U+FE0F	1f3ca-1f3fb-200d-2640-fe0f.png	woman swimming: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FC U+200D U+2640 U+FE0F	1f3ca-1f3fc-200d-2640-fe0f.png	woman swimming: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FD U+200D U+2640 U+FE0F	1f3ca-1f3fd-200d-2640-fe0f.png	woman swimming: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FE U+200D U+2640 U+FE0F	1f3ca-1f3fe-200d-2640-fe0f.png	woman swimming: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CA U+1F3FF U+200D U+2640 U+FE0F	1f3ca-1f3ff-200d-2640-fe0f.png	woman swimming: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FB	26f9-1f3fb.png	person bouncing ball: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FC	26f9-1f3fc.png	person bouncing ball: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FD	26f9-1f3fd.png	person bouncing ball: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FE	26f9-1f3fe.png	person bouncing ball: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FF	26f9-1f3ff.png	person bouncing ball: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FB U+200D U+2642 U+FE0F	26f9-1f3fb-200d-2642-fe0f.png	man bouncing ball: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FC U+200D U+2642 U+FE0F	26f9-1f3fc-200d-2642-fe0f.png	man bouncing ball: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FD U+200D U+2642 U+FE0F	26f9-1f3fd-200d-2642-fe0f.png	man bouncing ball: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FE U+200D U+2642 U+FE0F	26f9-1f3fe-200d-2642-fe0f.png	man bouncing ball: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FF U+200D U+2642 U+FE0F	26f9-1f3ff-200d-2642-fe0f.png	man bouncing ball: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FB U+200D U+2640 U+FE0F	26f9-1f3fb-200d-2640-fe0f.png	woman bouncing ball: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FC U+200D U+2640 U+FE0F	26f9-1f3fc-200d-2640-fe0f.png	woman bouncing ball: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FD U+200D U+2640 U+FE0F	26f9-1f3fd-200d-2640-fe0f.png	woman bouncing ball: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FE U+200D U+2640 U+FE0F	26f9-1f3fe-200d-2640-fe0f.png	woman bouncing ball: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+26F9 U+1F3FF U+200D U+2640 U+FE0F	26f9-1f3ff-200d-2640-fe0f.png	woman bouncing ball: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FB	1f3cb-1f3fb.png	person lifting weights: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FC	1f3cb-1f3fc.png	person lifting weights: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FD	1f3cb-1f3fd.png	person lifting weights: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FE	1f3cb-1f3fe.png	person lifting weights: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FF	1f3cb-1f3ff.png	person lifting weights: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FB U+200D U+2642 U+FE0F	1f3cb-1f3fb-200d-2642-fe0f.png	man lifting weights: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FC U+200D U+2642 U+FE0F	1f3cb-1f3fc-200d-2642-fe0f.png	man lifting weights: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FD U+200D U+2642 U+FE0F	1f3cb-1f3fd-200d-2642-fe0f.png	man lifting weights: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FE U+200D U+2642 U+FE0F	1f3cb-1f3fe-200d-2642-fe0f.png	man lifting weights: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FF U+200D U+2642 U+FE0F	1f3cb-1f3ff-200d-2642-fe0f.png	man lifting weights: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FB U+200D U+2640 U+FE0F	1f3cb-1f3fb-200d-2640-fe0f.png	woman lifting weights: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FC U+200D U+2640 U+FE0F	1f3cb-1f3fc-200d-2640-fe0f.png	woman lifting weights: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F3CB U+1F3FD U+200D U+2640 U+FE0F	1f3cb-1f3fd-200d-2640-fe0f.png	woman lifting weights: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
